0	0.0063995164149726275
1	0.008604840704044539
2	0.008388297031794813
3	0.03525740546042368
4	0.005898205925060757
5	0.006710002599686081
6	0.0013971583968069266
7	0.013533442812768276
8	0.0035701681252662196
9	0.003120481525252653
10	0.00551326818438825
11	0.012832086567735799
12	0.0012612550643712043
13	0.20956007957231892
14	0.011581187667541133
15	0.009591437903070672
16	0.08054083859970058
17	0.011732811797407134
18	0.0045289520354576465
19	0.0032561485912783227
20	0.02463037307479535
21	0.012490102405245214
22	0.006891998069830051
23	0.002269210222981523
24	0.013366111119013462
25	0.05265499642541277
26	0.006440661033119415
27	0.010007539487302947
28	0.01129014590453056
29	0.004521253084816962
30	0.01983200559300368
31	0.07145851472462035
32	0.012774835939088914
33	0.014288189509486621
34	0.016654597607137837
35	0.004093231543969661
36	0.0158328619993944
37	0.005234050658464375
38	0.01661068239488148
39	0.00622290599038489
40	0.07527816740401788
41	0.009484788047258668
42	0.04428324381527343
43	0.005031647035702192
44	0.005881385877087059
45	0.0035243676374651237
46	0.0018864587879710393
47	0.006072050765885635
48	0.00784020054058257
49	0.0698758383218747
